timestamp,pod_name,node_id,pod_cpu_usage,pod_memory_usage,pod_network_in,pod_network_out,pod_restart_count,pod_age_hours,node_cpu_usage,node_memory_usage,node_disk_io_read,node_disk_io_write,node_disk_space_usage,node_network_in,node_network_out,node_load_avg,node_context_switches,node_interrupts,is_anomaly,root_cause,fault_type,latency_ms
2025-01-01 00:00:00,details-v2,node-3,80.23455852332017,50.39319978093374,596.2293944097452,1016.969934164155,0,4.613822926118157,47.35669804686892,21.7147564821465,60.805292056566984,1.1081203628473058,69.73074752362658,2187.833670008753,203.3815181190858,1.7616985024470166,1447,295,1,reviews-v2,high_cpu,350
2025-01-01 00:00:01,cache-redis-v2,node-0,87.99701092232867,24.675545728335262,1653.9614703664633,1420.1158610350149,0,29.66554594125288,29.97398869500978,32.261426185612684,0.6814441265789679,56.08699568403541,76.87417472804191,4255.137695234843,1427.8175815600466,0.048741260207445784,1470,288,0,normal,normal,100
2025-01-01 00:00:02,reviews-v2,node-2,87.92012072745399,36.09040723823624,1264.1742722708495,82.44420118447874,1,75.51140480323787,48.19746870338277,50.107085521432516,27.64859589048994,13.640763046316371,83.97346129052761,6981.9086549151725,159.18893200618396,0.5603524283602977,1513,303,0,normal,normal,100
2025-01-01 00:00:03,gateway-v1,node-3,82.1354908156941,73.61334860753044,1998.503555633893,524.8887510390031,0,27.638418061964213,66.13334855110726,83.24641778784752,26.924944474306837,57.16893652911844,22.272730475666684,7956.721917033792,1273.0551008381585,3.6190336586768197,1455,303,0,normal,normal,100
2025-01-01 00:00:04,cache-redis-v1,node-5,84.19514498647924,64.34264501885414,680.444093198664,62.59388101438965,0,26.350903906051823,29.7179624905585,26.676414810682676,21.49740861208857,6.166781521818477,68.58857203500399,571.31244590098,2160.6989466014566,3.5372899681086443,1463,310,0,normal,normal,100
2025-01-01 00:00:05,order-v1,node-2,84.31198354555745,69.55233038473045,446.5445557794985,204.06377224249877,0,15.213933607045565,30.043829804608492,49.40247445781338,14.375672105131244,22.24834516145867,58.29651521289853,512.8276749092433,213.28810498746233,1.1981471907342143,1475,328,0,normal,normal,100
2025-01-01 00:00:06,metrics-v2,node-5,93.52189891498371,76.96736083202691,155.57307161331673,771.9716586406,0,82.36093245525106,48.32526295018654,47.35364611556763,16.33150711758757,18.910173367238155,44.74991108587398,11136.395221366178,7405.833470002826,0.6626484239894941,1535,274,0,normal,normal,100
2025-01-01 00:00:07,mongodb-v2,node-5,83.49470303146173,79.90332310441411,91.44967314459097,11.277241020873117,0,39.64464955012857,30.118095444311795,36.089313602344376,7.816423401031759,15.997308471888491,57.89418416719988,1644.0457419040322,5285.576444323182,2.6483306250627434,1533,309,0,normal,normal,100
2025-01-01 00:00:08,auth-service-v2,node-5,80.21178368169011,79.99618022484587,2869.612935802197,453.4657142392386,0,5.090851051876912,43.695465376306394,77.55904375330684,112.2979899254924,50.59924855341575,36.498706470031294,1470.9225301293693,1822.567188390852,1.980634119366036,1526,311,1,productpage-v2,high_cpu,350
2025-01-01 00:00:09,monitoring-v2,node-0,94.7195753764524,35.34042390876823,1850.7854001737394,16.7234333946705,1,150.24642593815258,38.17358928865159,61.53860508116788,76.02256392509126,20.666014976582623,34.88666926135604,4810.364305996526,8451.500115037257,0.1348863932614893,1499,287,0,normal,normal,100
2025-01-01 00:00:10,reviews-v1,node-1,86.80156336990247,32.57133037228485,41.440316528593286,85.0094683646019,0,27.97905804176696,4.110941930977653,70.98068602605926,28.33774233716974,7.683565892097905,90.01391114667203,10281.402627386598,261.5124778748312,0.6526696075364664,1489,295,1,reviews-v1,storage_full,500
2025-01-01 00:00:11,monitoring-v2,node-3,85.25909287205559,29.541891259610736,686.8036436665446,418.845051524971,0,7.600776604795807,30.96333688482064,92.22585760541432,204.57558082174648,0.572263392850983,90.77137570729688,5625.990679591103,448.2098373108198,0.6038543214377528,1486,311,0,normal,normal,100
2025-01-01 00:00:12,cart-v2,node-3,85.20482964950462,65.94565730290289,539.7055817736631,14.425406150803733,0,69.28878526395782,33.11007626081004,61.736575196282175,85.01380724713708,8.163624209856485,98.33561134409427,1316.4862019242312,1859.9517238960218,0.6442819757050071,1493,340,0,normal,normal,100
2025-01-01 00:00:13,monitoring-v2,node-2,80.22427275438847,52.13380366497199,315.5536876295987,154.17061247475687,0,137.95847907566667,37.22326701954457,40.49503927639044,16.545842363484827,5.964004819771112,93.71031934499739,24476.258807970353,26458.764090512504,1.8808804322483605,1498,277,1,productpage-v1,ddos,600
2025-01-01 00:00:14,metrics-v2,node-0,91.182566589779,48.92902240647346,666.23011037018,78.90083795573216,0,48.24083607864435,55.32708431662659,47.57999250196865,27.14815291520457,1.4221420577687407,92.6429156387177,40332.512651899175,96899.09100507473,1.2229419492803262,1467,280,1,ratings-v2,storage_full,500
2025-01-01 00:00:15,cache-redis-v2,node-2,84.97038450928157,100.0,1430.6590032197184,2992.2572819152615,0,39.05685912847265,16.647228931311183,25.570833195833302,48.4008021877398,0.9161588639917113,96.18750618798862,92476.02291053036,100562.15681736612,0.6585161352665241,1471,327,0,normal,normal,100
2025-01-01 00:00:16,order-v1,node-3,92.87808075528687,23.11166826322038,2334.4887160340245,477.18249637924634,0,195.48393481138308,10.094913339925906,48.35209738882603,5.017844076542502,2.4019322600293522,90.72416409600473,133687.7174851396,74451.44503064394,3.3229455283127947,1557,303,0,normal,normal,100
2025-01-01 00:00:17,loadbalancer-v2,node-3,86.14712035729187,18.8085558571209,2844.4797581720277,165.449668555206,0,56.356330671231476,44.96647262980813,67.96160996272967,2.3867661590993796,4.718305705490477,91.75816601129293,64154.64194440611,58143.53150900758,1.7218706159689456,1386,327,0,normal,normal,100
2025-01-01 00:00:18,config-server-v1,node-1,92.68104982116273,21.66476656113431,201.83013244866459,170.91254560772612,0,63.92981651776665,49.5371022194408,41.79106130469408,104.15327115229407,1.756607519105381,90.45040854196309,30906.49245320801,1279.9196823902773,2.1474025747211947,1524,259,0,normal,normal,100
2025-01-01 00:00:19,order-v2,node-4,93.70380184003284,49.45580621630774,16.996557831362264,1965.6068886273451,0,76.83343010644909,67.18764902896237,75.10262264274435,36.42651439212257,3.944630136170209,91.03691198819251,10371.88717075024,1338.700197058269,0.8888286522675908,1593,279,0,normal,normal,100
2025-01-01 00:00:20,mongodb-v1,node-2,91.07246882248901,30.902509071799198,847.6411636458585,255.97778348922043,0,138.14399742509693,83.91796249103355,58.64489655622657,15.919778936047363,5.341166647565619,98.86125347290618,46826.620617460205,6195.824965382213,6.271510067316936,1481,310,0,normal,normal,100
2025-01-01 00:00:21,auth-service-v1,node-3,84.9847113970836,36.868637552243115,1250.8673042372154,1143.2908416543157,0,47.169141082836376,50.71926688622463,43.16977137948849,30.326353752111995,4.296981907616782,97.88600285367853,111018.24907895239,7568.635699662429,2.66490010651544,1466,282,0,normal,normal,100
2025-01-01 00:00:22,inventory-v2,node-4,86.56761181009954,34.09470044572297,909.2722077934598,1938.545618202526,0,85.06200127940518,56.88821206492253,36.47756665907335,50.838192647811155,4.471399168075462,97.89545003807447,57659.842324269506,10720.810903239306,1.954087995997396,1504,259,0,normal,normal,100
2025-01-01 00:00:23,reviews-v1,node-5,83.62095280335527,56.13476816312524,1337.2349113181192,70.18889407237297,0,107.18924517523352,49.62787331129085,27.52055504203156,5.2935141478246255,15.06988079407735,91.3725894154046,33676.33007081714,2040.517266270439,0.5524589430909606,1543,300,1,reviews-v2,high_cpu,350
2025-01-01 00:00:24,search-elastic-v1,node-2,85.25286283557026,94.27158971660097,1008.8992544043239,752.5010640323211,1,13.771575303013073,11.823556640900453,53.56228181660752,133.16811792835722,11.580273019826624,95.20289045253956,41443.62464524537,138895.07245805513,3.129865263438703,1444,329,1,mongodb-v1,oom,400
2025-01-01 00:00:25,config-server-v2,node-4,88.57504322199651,86.89071326326395,443.6330869839768,332.78753957657085,0,130.03622728041114,64.33645837334173,53.490230950685834,16.97675559832888,2.1023477059025035,95.5499887953785,96505.20841198531,32428.41238776079,0.9127007328066726,1469,286,0,normal,normal,100
2025-01-01 00:00:26,reviews-v3,node-0,83.22339430053603,93.75089569332908,445.93150039217346,788.2890922004282,0,4.156617451354889,47.830237914338085,61.76639507429644,22.545726232489464,20.40355048451174,96.00064783680924,93747.84872990928,31315.261112813343,1.3640123290992598,1532,286,0,normal,normal,100
2025-01-01 00:00:27,logging-v1,node-3,80.36642848786427,90.38180948507568,4109.524209304989,1366.3762176073924,0,28.40814432069245,31.19655032126589,60.847323937797356,49.719736363736025,2.2738035735714193,90.2387654219456,46665.1010094978,82842.03655432776,4.608937673368666,1450,301,0,normal,normal,100
2025-01-01 00:00:28,productpage-v2,node-5,91.23726571070789,88.28785386557588,510.7170370653585,444.0181350511374,0,14.732189380147991,49.244310891155024,59.63184590925468,119.84652090163881,1.781656147852634,93.69801889729435,26890.828357963826,2884.6589860963286,1.9193741322829037,1492,328,0,normal,normal,100
2025-01-01 00:00:29,cart-v1,node-4,84.22886857905297,93.21080070677723,1292.2921602315394,177.43418209135794,0,51.19927868236028,27.82450670035736,57.67169688047727,18.459192524493844,5.837444040645111,94.40798149392134,13477.660984910848,5534.543885891174,2.2423464481055118,1540,298,0,normal,normal,100
2025-01-01 00:00:30,shipping-v1,node-5,87.81880917945959,85.32115460773201,366.74596553517165,1664.219473791984,0,95.39002343183313,38.82547428855329,21.349142257956792,35.707280999377346,7.249194643850397,96.63035188998599,10563.64643805127,9769.395405818195,0.9969118205857347,1501,308,0,normal,normal,100
2025-01-01 00:00:31,loadbalancer-v2,node-3,87.68029763238773,90.91564493588804,1013.5662912405235,299.4464431888542,0,120.76458394310191,33.21110552708111,9.584959211881149,2.262732075960321,2.4136475504419534,94.86143749544951,242.24186079266522,12129.874376674927,3.064381676910062,1449,292,0,normal,normal,100
2025-01-01 00:00:32,reviews-v3,node-2,84.4391099625448,90.24424373155888,950.9873154946154,795.109228535866,0,25.758273789284424,66.83885503906926,66.35302167582024,28.131231207818857,6.507175362915502,91.49558902027712,1029.795182474131,6185.394307608762,0.9403783595942354,1580,283,0,normal,normal,100
2025-01-01 00:00:33,search-elastic-v1,node-3,91.53312284404332,88.45962856101902,59.98783818146945,1201.714240561997,1,31.742463990917393,28.70994127805851,23.506791046878476,61.42004884777885,1.887228221344213,93.01723616971843,5785.497625386991,714.5781899907055,3.6005529041062396,1492,307,0,normal,normal,100
2025-01-01 00:00:34,reviews-v2,node-0,90.17932913719194,90.78402892283582,2852.2556708313723,132.89945718341158,0,4.96919572496138,51.73721899802748,22.92810833661715,24.393170069829967,5.642789299898469,98.77416355071871,159191.69900136118,40322.37247437468,0.8400720785219095,1491,303,1,ratings-v2,ddos,600
2025-01-01 00:00:35,details-v1,node-3,90.3399554846963,86.97471250864675,1950.9657804510475,696.4863256593255,0,78.54233740713863,18.476439697691738,59.572843052915715,10.54391121458394,0.5551476606794439,94.62254821517313,1711.3687515284407,57016.83288619097,0.8957722583043798,1488,273,0,normal,normal,100
2025-01-01 00:00:36,metrics-v1,node-0,81.2054926400816,91.64531085477815,1005.3283812037006,2034.886370976935,0,103.75901206305669,72.11264952998908,8.915437403263127,76.76578582280584,0.9494711148014698,94.55874879514947,84397.72575507688,19608.04445165884,2.7217429235239887,1554,313,0,normal,normal,100
2025-01-01 00:00:37,productpage-v2,node-2,86.94754243097529,90.12925604919292,1129.3235786639993,583.4054220792456,0,23.08739503699617,31.23592722395916,100.0,10.233210754198437,13.931680179882662,93.83800416443428,33193.858552826736,21436.559709071684,3.984135921483505,1608,308,0,normal,normal,100
2025-01-01 00:00:38,cart-v2,node-3,88.6141977062743,93.93604954643571,77.61848722662788,841.407742497911,0,16.322597107651355,37.548181344057845,23.03223172334734,66.93697113326014,4.59312016098761,95.35569946620508,118105.63216971768,6884.628396090986,3.87307942852326,1554,327,0,normal,normal,100
2025-01-01 00:00:39,details-v1,node-0,100.0,88.10911286132735,653.9457166025525,455.84174758828215,0,7.559277943150516,47.788354148592745,56.95238063010475,21.26136399222155,5.749568463283409,97.10095157948598,57905.448223926156,53338.18362476111,1.9891036482746254,1478,315,0,normal,normal,100
2025-01-01 00:00:40,order-v2,node-0,100.0,94.42663309218031,303.6278447898216,699.7576933141681,0,51.96323699820716,6.84948982876459,48.01705747023991,15.919031688196048,2.7420971984661175,93.66536182975385,88546.97382588925,54230.272893059766,1.0913025936399021,1468,294,0,normal,normal,100
2025-01-01 00:00:41,reviews-v1,node-1,100.0,90.46871005997349,63.99334196361256,333.9908184325945,0,108.29917661907804,25.431936293589203,78.13881129977972,93.9607489718707,2.5033907766609307,98.86086443798648,22356.1080898422,55578.72242516752,0.30555553855082457,1582,305,0,normal,normal,100
2025-01-01 00:00:42,api-gateway-v1,node-0,100.0,90.1326484386916,2043.4028814237276,1738.5376057887527,0,15.209316218330166,46.38228705444254,33.368405959209895,38.56354044508447,6.266467569062856,92.83986531723393,33349.14522770053,38425.12619051958,1.066904472697577,1563,287,0,normal,normal,100
2025-01-01 00:00:43,auth-service-v2,node-1,100.0,90.38290620256886,373.1495104831796,676.6135439981211,0,28.035209137882966,67.70484035147243,0.0,25.12591644204727,0.11947319139974694,95.5707795252055,46451.92780231061,56296.597415956145,0.34135836407832526,1500,287,0,normal,normal,100
2025-01-01 00:00:44,shipping-v1,node-5,100.0,86.29440325254929,77.7159193981113,579.1349417016771,0,1.031728353990795,49.656557447563365,32.958600541771915,45.201701175098904,8.541934185790353,97.62353144946871,5085.36928511049,34315.19594604479,4.670754378994437,1507,311,0,normal,normal,100
2025-01-01 00:00:45,monitoring-v2,node-0,92.44711553326545,32.006911887996324,383.96694159268367,165.32976222824564,0,125.3585694206196,50.18998176183613,3.6296906064883743,78.29068660069285,13.83494903578248,95.40902035770463,62438.15831714745,100552.08391358674,2.512761493720552,1522,305,0,normal,normal,100
2025-01-01 00:00:46,search-elastic-v1,node-2,90.91660762413548,60.32168975576118,1650.3867040871742,2482.0438750749454,0,115.88093947525743,68.38597273460232,46.25408908047156,63.506899741995845,4.684899367240129,94.09635006457184,42185.61953967255,10400.484697005431,1.8722887687093797,1483,312,0,normal,normal,100
2025-01-01 00:00:47,discovery-service-v2,node-4,88.31479786284054,16.27604235514466,761.9175648937335,165.6046236200285,0,4.823351958181156,33.36750805788694,59.73655229651069,16.404091187947852,0.4243785035173386,95.0773806426122,18103.52554266817,38764.665337654376,3.7765383164699418,1525,298,0,normal,normal,100
2025-01-01 00:00:48,auth-service-v2,node-4,84.03890187356684,96.4445493779869,230.2020892306318,1050.2164310816502,0,55.64697102863816,35.855434746195186,50.770072121999824,33.12359667783089,7.8988576091938,92.93831282859315,192587.08726846267,31351.730209322937,1.56579579217834,1544,292,0,normal,normal,100
